"date","city","newDeaths","deaths","newCases","totalCases"
2020-07-26,"Pombos",0,22,2,550
2020-07-26,"Recife",5,2084,311,25740
2020-07-26,"São Lourenço da Mata",1,101,6,714
2020-07-26,"Vitória de Santo Antão",0,126,28,1312
2020-07-27,"Abreu e Lima",0,77,5,614
2020-07-27,"Araçoiaba",0,11,0,85
2020-07-27,"Cabo de Santo Agostinho",0,200,6,1413
2020-07-27,"Camaragibe",0,143,2,1568
2020-07-27,"Chã Grande",0,13,0,232
2020-07-27,"Chã de Alegria",0,9,0,175
2020-07-27,"Fernando de Noronha",0,0,0,100
2020-07-27,"Glória do Goitá",0,23,1,218
2020-07-27,"Igarassu",1,87,1,567
2020-07-27,"Ilha de Itamaracá",0,9,1,265
2020-07-27,"Ipojuca",0,89,1,700
2020-07-27,"Itapissuma",0,28,0,250
2020-07-27,"Jaboatão dos Guararapes",2,714,25,6270
2020-07-27,"Moreno",0,36,2,326
2020-07-27,"Olinda",2,354,11,4795
2020-07-27,"Paulista",1,268,14,3155
2020-07-27,"Pombos",0,22,0,550
2020-07-27,"Recife",2,2086,117,25857
2020-07-27,"São Lourenço da Mata",1,102,0,714
2020-07-27,"Vitória de Santo Antão",0,126,7,1319
2020-07-28,"Abreu e Lima",5,82,4,618
2020-07-28,"Araçoiaba",0,11,0,85
2020-07-28,"Cabo de Santo Agostinho",1,201,2,1415
2020-07-28,"Camaragibe",2,145,4,1572
2020-07-28,"Chã Grande",0,13,1,233
2020-07-28,"Chã de Alegria",0,9,1,176
2020-07-28,"Fernando de Noronha",0,0,-1,99
2020-07-28,"Glória do Goitá",0,23,0,218
2020-07-28,"Igarassu",2,89,3,570
2020-07-28,"Ilha de Itamaracá",1,10,2,267
2020-07-28,"Ipojuca",1,90,1,701
2020-07-28,"Itapissuma",0,28,3,253
2020-07-28,"Jaboatão dos Guararapes",4,718,21,6291
2020-07-28,"Moreno",0,36,0,326
2020-07-28,"Olinda",6,360,13,4808
2020-07-28,"Paulista",1,269,13,3168
2020-07-28,"Pombos",0,22,0,550
2020-07-28,"Recife",9,2095,154,26011
2020-07-28,"São Lourenço da Mata",1,103,2,716
2020-07-28,"Vitória de Santo Antão",0,126,4,1323
2020-07-29,"Abreu e Lima",2,84,6,624
2020-07-29,"Araçoiaba",0,11,0,85
2020-07-29,"Cabo de Santo Agostinho",1,202,20,1435
2020-07-29,"Camaragibe",0,145,10,1582
2020-07-29,"Chã Grande",0,13,0,233
2020-07-29,"Chã de Alegria",0,9,0,176
2020-07-29,"Fernando de Noronha",0,0,0,99
2020-07-29,"Glória do Goitá",1,24,3,221
2020-07-29,"Igarassu",1,90,1,571
2020-07-29,"Ilha de Itamaracá",0,10,7,274
2020-07-29,"Ipojuca",0,90,10,711
2020-07-29,"Itapissuma",0,28,3,256
2020-07-29,"Jaboatão dos Guararapes",6,724,55,6346
2020-07-29,"Moreno",0,36,4,330
2020-07-29,"Olinda",10,370,44,4852
2020-07-29,"Paulista",2,271,30,3198
2020-07-29,"Pombos",0,22,2,552
2020-07-29,"Recife",14,2109,266,26277
2020-07-29,"São Lourenço da Mata",-1,102,5,721
2020-07-29,"Vitória de Santo Antão",1,127,11,1334
2020-07-30,"Abreu e Lima",0,84,3,627
2020-07-30,"Araçoiaba",0,11,1,86
2020-07-30,"Cabo de Santo Agostinho",0,202,8,1443
2020-07-30,"Camaragibe",2,147,16,1598
2020-07-30,"Chã Grande",0,13,1,234
2020-07-30,"Chã de Alegria",0,9,1,177
2020-07-30,"Fernando de Noronha",0,0,0,99
2020-07-30,"Glória do Goitá",0,24,7,228
2020-07-30,"Igarassu",0,90,2,573
2020-07-30,"Ilha de Itamaracá",0,10,1,275
2020-07-30,"Ipojuca",0,90,4,715
2020-07-30,"Itapissuma",0,28,0,256
2020-07-30,"Jaboatão dos Guararapes",1,725,147,6493
2020-07-30,"Moreno",0,36,3,333
2020-07-30,"Olinda",6,376,52,4904
2020-07-30,"Paulista",2,273,23,3221
2020-07-30,"Pombos",1,23,0,552
2020-07-30,"Recife",11,2120,203,26480
2020-07-30,"São Lourenço da Mata",0,102,8,729
2020-07-30,"Vitória de Santo Antão",0,127,9,1343
2020-07-31,"Abreu e Lima",1,85,3,630
2020-07-31,"Araçoiaba",0,11,0,86
2020-07-31,"Cabo de Santo Agostinho",1,203,6,1449
2020-07-31,"Camaragibe",1,148,10,1608
2020-07-31,"Chã Grande",0,13,3,237
2020-07-31,"Chã de Alegria",0,9,0,177
2020-07-31,"Fernando de Noronha",0,0,1,100
2020-07-31,"Glória do Goitá",0,24,1,229
2020-07-31,"Igarassu",0,90,2,575
2020-07-31,"Ilha de Itamaracá",0,10,1,276
2020-07-31,"Ipojuca",0,90,1,716
2020-07-31,"Itapissuma",0,28,1,257
2020-07-31,"Jaboatão dos Guararapes",2,727,43,6536
2020-07-31,"Moreno",0,36,1,334
2020-07-31,"Olinda",2,378,40,4944
2020-07-31,"Paulista",0,273,17,3238
2020-07-31,"Pombos",0,23,15,567
2020-07-31,"Recife",7,2127,225,26705
2020-07-31,"São Lourenço da Mata",0,102,7,736
2020-07-31,"Vitória de Santo Antão",1,128,26,1369
2020-08-01,"Abreu e Lima",0,85,16,646
2020-08-01,"Araçoiaba",0,11,0,86
2020-08-01,"Cabo de Santo Agostinho",2,205,20,1469
2020-08-01,"Camaragibe",2,150,19,1627
2020-08-01,"Chã Grande",0,13,1,238
2020-08-01,"Chã de Alegria",0,9,1,178
2020-08-01,"Fernando de Noronha",0,0,2,102
2020-08-01,"Glória do Goitá",0,24,2,231
2020-08-01,"Igarassu",0,90,0,575
2020-08-01,"Ilha de Itamaracá",0,10,29,305
2020-08-01,"Ipojuca",0,90,10,726
2020-08-01,"Itapissuma",0,28,3,260
2020-08-01,"Jaboatão dos Guararapes",9,736,63,6599
2020-08-01,"Moreno",0,36,2,336
2020-08-01,"Olinda",5,383,61,5005
2020-08-01,"Paulista",2,275,26,3264
2020-08-01,"Pombos",1,24,5,572
2020-08-01,"Recife",1,2128,358,27063
2020-08-01,"São Lourenço da Mata",0,102,7,743
2020-08-01,"Vitória de Santo Antão",0,128,33,1402
2020-08-02,"Abreu e Lima",1,86,10,656
2020-08-02,"Araçoiaba",0,11,0,86
2020-08-02,"Cabo de Santo Agostinho",2,207,24,1493
2020-08-02,"Camaragibe",0,150,13,1640
2020-08-02,"Chã Grande",0,13,0,238
2020-08-02,"Chã de Alegria",0,9,2,180
2020-08-02,"Fernando de Noronha",0,0,0,102
2020-08-02,"Glória do Goitá",0,24,7,238
2020-08-02,"Igarassu",0,90,6,581
2020-08-02,"Ilha de Itamaracá",0,10,15,320
2020-08-02,"Ipojuca",0,90,1,727
2020-08-02,"Itapissuma",0,28,27,287
2020-08-02,"Jaboatão dos Guararapes",3,739,62,6661
2020-08-02,"Moreno",0,36,3,339
2020-08-02,"Olinda",1,384,21,5026
2020-08-02,"Paulista",1,276,21,3285
2020-08-02,"Pombos",0,24,0,572
2020-08-02,"Recife",2,2130,179,27242
2020-08-02,"São Lourenço da Mata",0,102,4,747
2020-08-02,"Vitória de Santo Antão",2,130,10,1412
2020-08-03,"Abreu e Lima",1,87,5,661
2020-08-03,"Araçoiaba",0,11,0,86
2020-08-03,"Cabo de Santo Agostinho",1,208,0,1493
2020-08-03,"Camaragibe",2,152,6,1646
2020-08-03,"Chã Grande",1,14,0,238
2020-08-03,"Chã de Alegria",0,9,0,180
2020-08-03,"Fernando de Noronha",0,0,1,103
2020-08-03,"Glória do Goitá",0,24,3,241
2020-08-03,"Igarassu",0,90,1,582
2020-08-03,"Ilha de Itamaracá",0,10,2,322
2020-08-03,"Ipojuca",0,90,0,727
2020-08-03,"Itapissuma",0,28,0,287
2020-08-03,"Jaboatão dos Guararapes",2,741,15,6676
2020-08-03,"Moreno",0,36,1,340
2020-08-03,"Olinda",2,386,11,5037
2020-08-03,"Paulista",3,279,17,3302
2020-08-03,"Pombos",0,24,3,575
2020-08-03,"Recife",3,2133,67,27309
2020-08-03,"São Lourenço da Mata",0,102,4,751
2020-08-03,"Vitória de Santo Antão",1,131,11,1423
2020-08-04,"Abreu e Lima",0,87,1,662
2020-08-04,"Araçoiaba",0,11,0,86
2020-08-04,"Cabo de Santo Agostinho",2,210,1,1494
2020-08-04,"Camaragibe",0,152,3,1649
2020-08-04,"Chã Grande",0,14,0,238
2020-08-04,"Chã de Alegria",0,9,0,180
2020-08-04,"Fernando de Noronha",0,0,0,103
2020-08-04,"Glória do Goitá",0,24,0,241
2020-08-04,"Igarassu",0,90,4,586
2020-08-04,"Ilha de Itamaracá",1,11,2,324
2020-08-04,"Ipojuca",0,90,0,727
2020-08-04,"Itapissuma",0,28,0,287
2020-08-04,"Jaboatão dos Guararapes",7,748,10,6686
2020-08-04,"Moreno",0,36,1,341
2020-08-04,"Olinda",6,392,6,5043
2020-08-04,"Paulista",3,282,8,3310
2020-08-04,"Pombos",0,24,2,577
2020-08-04,"Recife",9,2142,101,27410
2020-08-04,"São Lourenço da Mata",0,102,1,752
2020-08-04,"Vitória de Santo Antão",1,132,7,1430
2020-08-05,"Abreu e Lima",0,87,11,673
2020-08-05,"Araçoiaba",0,11,3,89
2020-08-05,"Cabo de Santo Agostinho",0,210,3,1497
2020-08-05,"Camaragibe",1,153,20,1669
2020-08-05,"Chã Grande",0,14,2,240
2020-08-05,"Chã de Alegria",0,9,0,180
2020-08-05,"Fernando de Noronha",0,0,0,103
2020-08-05,"Glória do Goitá",0,24,2,243
2020-08-05,"Igarassu",0,90,9,595
2020-08-05,"Ilha de Itamaracá",0,11,1,325
2020-08-05,"Ipojuca",0,90,0,727
2020-08-05,"Itapissuma",0,28,3,290
2020-08-05,"Jaboatão dos Guararapes",2,750,57,6743
2020-08-05,"Moreno",0,36,0,341
2020-08-05,"Olinda",7,399,29,5072
2020-08-05,"Paulista",2,284,17,3327
2020-08-05,"Pombos",0,24,4,581
2020-08-05,"Recife",6,2148,218,27628
2020-08-05,"São Lourenço da Mata",0,102,2,754
2020-08-05,"Vitória de Santo Antão",0,132,1,1431
2020-08-06,"Abreu e Lima",0,87,5,678
2020-08-06,"Araçoiaba",0,11,0,89
2020-08-06,"Cabo de Santo Agostinho",2,212,12,1509
2020-08-06,"Camaragibe",0,153,10,1679
2020-08-06,"Chã Grande",0,14,1,241
2020-08-06,"Chã de Alegria",0,9,0,180
2020-08-06,"Fernando de Noronha",0,0,0,103
2020-08-06,"Glória do Goitá",0,24,2,245
2020-08-06,"Igarassu",0,90,24,619
2020-08-06,"Ilha de Itamaracá",0,11,1,326
2020-08-06,"Ipojuca",0,90,1,728
2020-08-06,"Itapissuma",0,28,2,292
2020-08-06,"Jaboatão dos Guararapes",5,755,46,6789
2020-08-06,"Moreno",0,36,2,343
2020-08-06,"Olinda",18,417,26,5098
2020-08-06,"Paulista",1,285,22,3349
2020-08-06,"Pombos",0,24,2,583
2020-08-06,"Recife",13,2161,162,27790
2020-08-06,"São Lourenço da Mata",1,103,5,759
2020-08-06,"Vitória de Santo Antão",2,134,6,1437
2020-08-07,"Abreu e Lima",0,87,4,682
2020-08-07,"Araçoiaba",0,11,1,90
2020-08-07,"Cabo de Santo Agostinho",0,212,6,1515
2020-08-07,"Camaragibe",1,154,19,1698
2020-08-07,"Chã Grande",0,14,3,244
2020-08-07,"Chã de Alegria",0,9,0,180
2020-08-07,"Fernando de Noronha",0,0,0,103
2020-08-07,"Glória do Goitá",0,24,3,248
2020-08-07,"Igarassu",0,90,4,623
2020-08-07,"Ilha de Itamaracá",0,11,1,327
2020-08-07,"Ipojuca",0,90,7,735
2020-08-07,"Itapissuma",0,28,1,293
2020-08-07,"Jaboatão dos Guararapes",7,762,54,6843
2020-08-07,"Moreno",0,36,2,345
2020-08-07,"Olinda",4,421,27,5125
2020-08-07,"Paulista",1,286,16,3365
2020-08-07,"Pombos",1,25,1,584
2020-08-07,"Recife",10,2171,209,27999
2020-08-07,"São Lourenço da Mata",0,103,8,767
2020-08-07,"Vitória de Santo Antão",0,134,2,1439
2020-08-08,"Abreu e Lima",0,87,4,686
2020-08-08,"Araçoiaba",0,11,2,92
2020-08-08,"Cabo de Santo Agostinho",1,213,6,1521
2020-08-08,"Camaragibe",0,154,14,1712
2020-08-08,"Chã Grande",0,14,2,246
2020-08-08,"Chã de Alegria",1,10,2,182
2020-08-08,"Fernando de Noronha",0,0,0,103
2020-08-08,"Glória do Goitá",0,24,1,249
2020-08-08,"Igarassu",0,90,5,628
2020-08-08,"Ilha de Itamaracá",0,11,2,329
2020-08-08,"Ipojuca",0,90,2,737
2020-08-08,"Itapissuma",0,28,13,306
2020-08-08,"Jaboatão dos Guararapes",2,764,40,6883
2020-08-08,"Moreno",2,38,1,346
2020-08-08,"Olinda",14,435,21,5146
2020-08-08,"Paulista",3,289,24,3389
2020-08-08,"Pombos",0,25,1,585
2020-08-08,"Recife",6,2177,185,28184
2020-08-08,"São Lourenço da Mata",1,104,1,768
2020-08-08,"Vitória de Santo Antão",0,134,9,1448
2020-08-09,"Abreu e Lima",0,87,6,692
2020-08-09,"Araçoiaba",0,11,0,92
2020-08-09,"Cabo de Santo Agostinho",0,213,11,1532
2020-08-09,"Camaragibe",1,155,4,1716
2020-08-09,"Chã Grande",0,14,0,246
2020-08-09,"Chã de Alegria",-1,9,-1,181
2020-08-09,"Fernando de Noronha",0,0,0,103
2020-08-09,"Glória do Goitá",0,24,1,250
2020-08-09,"Igarassu",0,90,26,654
2020-08-09,"Ilha de Itamaracá",0,11,1,330
2020-08-09,"Ipojuca",0,90,10,747
2020-08-09,"Itapissuma",0,28,3,309
2020-08-09,"Jaboatão dos Guararapes",0,764,35,6918
2020-08-09,"Moreno",0,38,1,347
2020-08-09,"Olinda",1,436,24,5170
2020-08-09,"Paulista",0,289,15,3404
2020-08-09,"Pombos",0,25,0,585
2020-08-09,"Recife",3,2180,144,28328
2020-08-09,"São Lourenço da Mata",2,106,1,769
2020-08-09,"Vitória de Santo Antão",0,134,16,1464
2020-08-10,"Abreu e Lima",0,87,0,692
2020-08-10,"Araçoiaba",0,11,0,92
2020-08-10,"Cabo de Santo Agostinho",0,213,2,1534
2020-08-10,"Camaragibe",0,155,4,1720
2020-08-10,"Chã Grande",0,14,1,247
2020-08-10,"Chã de Alegria",0,9,0,181
2020-08-10,"Fernando de Noronha",0,0,0,103
2020-08-10,"Glória do Goitá",0,24,0,250
2020-08-10,"Igarassu",0,90,2,656
2020-08-10,"Ilha de Itamaracá",0,11,0,330
2020-08-10,"Ipojuca",0,90,0,747
2020-08-10,"Itapissuma",0,28,1,310
2020-08-10,"Jaboatão dos Guararapes",3,767,9,6927
2020-08-10,"Moreno",0,38,0,347
2020-08-10,"Olinda",0,436,4,5174
2020-08-10,"Paulista",0,289,4,3408
2020-08-10,"Pombos",0,25,0,585
2020-08-10,"Recife",2,2182,42,28370
2020-08-10,"São Lourenço da Mata",1,107,0,769
2020-08-10,"Vitória de Santo Antão",0,134,0,1464
2020-08-11,"Abreu e Lima",1,88,3,695
2020-08-11,"Araçoiaba",0,11,3,95
2020-08-11,"Cabo de Santo Agostinho",0,213,7,1541
2020-08-11,"Camaragibe",0,155,7,1727
2020-08-11,"Chã Grande",0,14,1,248
2020-08-11,"Chã de Alegria",0,9,1,182
2020-08-11,"Fernando de Noronha",0,0,0,103
2020-08-11,"Glória do Goitá",0,24,0,250
2020-08-11,"Igarassu",1,91,0,656
2020-08-11,"Ilha de Itamaracá",0,11,2,332
2020-08-11,"Ipojuca",0,90,0,747
2020-08-11,"Itapissuma",0,28,0,310
2020-08-11,"Jaboatão dos Guararapes",3,770,24,6951
2020-08-11,"Moreno",1,39,0,347
2020-08-11,"Olinda",5,441,4,5178
2020-08-11,"Paulista",1,290,10,3418
2020-08-11,"Pombos",0,25,0,585
2020-08-11,"Recife",3,2185,134,28504
2020-08-11,"São Lourenço da Mata",0,107,1,770
2020-08-11,"Vitória de Santo Antão",0,134,2,1466
2020-08-12,"Abreu e Lima",0,88,13,708
